id,tweetid,guid,link,author,title,description,pubdate,source,favorite_count,retweet_count,lang,quoted_text,tweet_type,in_reply_to_screen_name,in_reply_to_user_id,in_reply_to_status_id,retweeted_screen_name,retweeted_user_id,retweeted_status_id,user_id,profile_image_url,user_statuses_count,user_friends_count,user_followers_count,user_created_at,user_bio,user_location,user_verified,
98,1660196239798071296,"https://twitter.com/pradeep_g2/statuses/1660196239798071296","https://twitter.com/pradeep_g2/statuses/1660196239798071296","pradeep_g2","RT @AviveAPP: Borobudur temple is a living museum, with countless reliefs, sculptures, and inscriptions, telling stories of Buddha\'s life,…","Borobudur temple is a living museum, with countless reliefs, sculptures, and inscriptions, telling stories of Buddha\'s life, teaching, and enlightenment, and a source of inspiration for art, literature, and spirituality.  #AviveFamily #AviveCitizens $VV https://t.co/x6d4xD2icy","2023-05-21 04:10:03","Twitter for Android",0,141,"en","","quote","",0,0,"AviveAPP",1633681073531150337,1659940324146565123,1598698010032185345,"https://pbs.twimg.com/profile_images/1613717400431767552/o2i8Dk8e_normal.jpg",222,46,7,"2022-12-02 10:18:23","Indian🇮🇳 citizen.  You call me pradeep gautambachelor👨‍🎓👩‍🎓 in B. A 3rd year student from Dr. Bhimrao ambedkar university agra.  And Im also business man.","","",
99,1660194294664413187,"https://twitter.com/myblockc8231/statuses/1660194294664413187","https://twitter.com/myblockc8231/statuses/1660194294664413187","myblockc8231","RT @AviveAPP: Borobudur temple is a living museum, with countless reliefs, sculptures, and inscriptions, telling stories of Buddha\'s life,…","Borobudur temple is a living museum, with countless reliefs, sculptures, and inscriptions, telling stories of Buddha\'s life, teaching, and enlightenment, and a source of inspiration for art, literature, and spirituality.  #AviveFamily #AviveCitizens $VV https://t.co/x6d4xD2icy","2023-05-21 04:02:19","Twitter Web App",0,141,"en","","quote","",0,0,"AviveAPP",1633681073531150337,1659940324146565123,1611711325255917573,"https://pbs.twimg.com/profile_images/1611724447882543107/Lrt7ukXR_normal.jpg",795,218,10,"2023-01-07 08:11:07","Compassionate fellow creatures of God, Enthusiasts of Crypto and Forex Trading","West Java","",
100,1660178405646798848,"https://twitter.com/RohanWa84860687/statuses/1660178405646798848","https://twitter.com/RohanWa84860687/statuses/1660178405646798848","RohanWa84860687","RT @AviveAPP: Borobudur temple is a living museum, with countless reliefs, sculptures, and inscriptions, telling stories of Buddha\'s life,…","Borobudur temple is a living museum, with countless reliefs, sculptures, and inscriptions, telling stories of Buddha\'s life, teaching, and enlightenment, and a source of inspiration for art, literature, and spirituality.  #AviveFamily #AviveCitizens $VV https://t.co/x6d4xD2icy","2023-05-21 02:59:11","Twitter for Android",0,141,"en","","quote","",0,0,"AviveAPP",1633681073531150337,1659940324146565123,1651647535407144961,"https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png",10,16,0,"2023-04-27 14:01:01","","","",
101,1660178138117341187,"https://twitter.com/MridulB33135500/statuses/1660178138117341187","https://twitter.com/MridulB33135500/statuses/1660178138117341187","MridulB33135500","RT @AviveAPP: Borobudur temple is a living museum, with countless reliefs, sculptures, and inscriptions, telling stories of Buddha\'s life,…","Borobudur temple is a living museum, with countless reliefs, sculptures, and inscriptions, telling stories of Buddha\'s life, teaching, and enlightenment, and a source of inspiration for art, literature, and spirituality.  #AviveFamily #AviveCitizens $VV https://t.co/x6d4xD2icy","2023-05-21 02:58:07","Twitter for Android",0,141,"en","","quote","",0,0,"AviveAPP",1633681073531150337,1659940324146565123,1608907854744018944,"https://pbs.twimg.com/profile_images/1653205236599906305/lByqV0IF_normal.jpg",1397,1441,274,"2022-12-30 14:29:06","I am an Avive Citizen https://t.co/Jv5AlX6ytk","Dhaka, Bangladesh","",
102,1660167164069036034,"https://twitter.com/danisomantri/statuses/1660167164069036034","https://twitter.com/danisomantri/statuses/1660167164069036034","danisomantri","RT @AviveAPP: Borobudur temple is a living museum, with countless reliefs, sculptures, and inscriptions, telling stories of Buddha\'s life,…","Borobudur temple is a living museum, with countless reliefs, sculptures, and inscriptions, telling stories of Buddha\'s life, teaching, and enlightenment, and a source of inspiration for art, literature, and spirituality.  #AviveFamily #AviveCitizens $VV https://t.co/x6d4xD2icy","2023-05-21 02:14:30","Twitter for Android",0,141,"en","","quote","",0,0,"AviveAPP",1633681073531150337,1659940324146565123,82397507,"https://pbs.twimg.com/profile_images/1526973851296735232/s6WBsX8p_normal.jpg",686,192,63,"2009-10-14 12:26:11","simple person","@FebbyConevi  ♡","",
103,1660149996774379521,"https://twitter.com/muketu88/statuses/1660149996774379521","https://twitter.com/muketu88/statuses/1660149996774379521","muketu88","RT @AviveAPP: Borobudur temple is a living museum, with countless reliefs, sculptures, and inscriptions, telling stories of Buddha\'s life,…","Borobudur temple is a living museum, with countless reliefs, sculptures, and inscriptions, telling stories of Buddha\'s life, teaching, and enlightenment, and a source of inspiration for art, literature, and spirituality.  #AviveFamily #AviveCitizens $VV https://t.co/x6d4xD2icy","2023-05-21 01:06:17","Twitter for Android",0,141,"en","","quote","",0,0,"AviveAPP",1633681073531150337,1659940324146565123,1623178739793399808,"https://pbs.twimg.com/profile_images/1648699726009872385/t2-Rlm07_normal.jpg",2920,247,56,"2023-02-07 23:36:30","officer #SeiNetwork","Dhaka ","",
104,1660145460928020483,"https://twitter.com/Trendin25843381/statuses/1660145460928020483","https://twitter.com/Trendin25843381/statuses/1660145460928020483","Trendin25843381","Borobudur Temple is the World\'s Largest Buddist Temple  #jayshah #ModiVsSupremeCourt #DeepikaPadukone #ViratKohli #SaifAliKhan #War2 #AryanKhan #MrunalThakur #earthquake #NawazuddinSiddiqui #NewParliamentBuilding #NTR30FirstLook #Babar #Pushpa2TheRule, #FahadhFaasil https://t.co/ixTx7PnwGk","Borobudur Temple is the World\'s Largest Buddist Temple  #jayshah #ModiVsSupremeCourt #DeepikaPadukone #ViratKohli #SaifAliKhan #War2 #AryanKhan #MrunalThakur #earthquake #NawazuddinSiddiqui #NewParliamentBuilding #NTR30FirstLook #Babar #Pushpa2TheRule, #FahadhFaasil https://t.co/ixTx7PnwGk","2023-05-21 00:48:16","Twitter Web App",14,3,"en","","original","",0,0,"",0,0,1435492318140715010,"https://pbs.twimg.com/profile_images/1442775715938639874/3vGdYk6A_normal.jpg",2060,3798,1542,"2021-09-08 02:37:29","Top 10 Trending Places","","",
105,1660128981755088896,"https://twitter.com/e_harmony11/statuses/1660128981755088896","https://twitter.com/e_harmony11/statuses/1660128981755088896","e_harmony11","RT @AviveAPP: Borobudur temple is a living museum, with countless reliefs, sculptures, and inscriptions, telling stories of Buddha\'s life,…","Borobudur temple is a living museum, with countless reliefs, sculptures, and inscriptions, telling stories of Buddha\'s life, teaching, and enlightenment, and a source of inspiration for art, literature, and spirituality.  #AviveFamily #AviveCitizens $VV https://t.co/x6d4xD2icy","2023-05-20 23:42:47","Twitter for Android",0,141,"en","","quote","",0,0,"AviveAPP",1633681073531150337,1659940324146565123,1633890336295493639,"https://pbs.twimg.com/profile_images/1636804808785920008/wI2ggr1I_normal.jpg",300,28,5,"2023-03-09 13:00:06","I\'m a proud lover of God","Federal Capital Territory, Nig","",
106,1660123358388969475,"https://twitter.com/thethirdmuse/statuses/1660123358388969475","https://twitter.com/thethirdmuse/statuses/1660123358388969475","thethirdmuse","RT @andtartary2: The photo shows an artifact that looks like a giant frying pan found accidentally during road construction in Bantul, Indo…","The photo shows an artifact that looks like a giant frying pan found accidentally during road construction in Bantul, Indonesia, on August 31, 2021.    The bottom photo captures a bas-relief from the walls of the Karma Vibhang at the Borobudur Temple, Central Java. The full panel… https://t.co/GbPJlhOR99 https://t.co/c8S0RAMZXd","2023-05-20 23:20:26","Twitter for iPhone",0,97,"en","","retweet","",0,0,"andtartary2",1571916115109978112,1655899380455464960,28995010,"https://pbs.twimg.com/profile_images/1658889563660767232/9pnir7jj_normal.jpg",70893,1226,1391,"2009-04-05 10:28:43","pax vobiscum","","",
107,1660121896086634496,"https://twitter.com/ChinchillaUgbor/statuses/1660121896086634496","https://twitter.com/ChinchillaUgbor/statuses/1660121896086634496","ChinchillaUgbor","RT @AviveAPP: Borobudur temple is a living museum, with countless reliefs, sculptures, and inscriptions, telling stories of Buddha\'s life,…","Borobudur temple is a living museum, with countless reliefs, sculptures, and inscriptions, telling stories of Buddha\'s life, teaching, and enlightenment, and a source of inspiration for art, literature, and spirituality.  #AviveFamily #AviveCitizens $VV https://t.co/x6d4xD2icy","2023-05-20 23:14:38","Twitter for iPhone",0,141,"en","","quote","",0,0,"AviveAPP",1633681073531150337,1659940324146565123,1557250925634490368,"https://pbs.twimg.com/profile_images/1558029239756230658/4leFDhPz_normal.jpg",336,484,77,"2022-08-10 02:23:17","I\'m Kingchinchilla I\'m a footballer and I\'m good in every activity.","","",
