,Date,User,Tweet
133,2023-01-17 08:10:47+00:00,PerumPerhutani,Perhutani Bersama SIGAP Lakukan Diklatsarnas Kebencanaan ke 2 di Garut https://t.co/4nEJw7GfM8
134,2023-01-17 08:10:30+00:00,PerumPerhutani,"Harlah Ke 18, Sekar Bersama Wisata Kamojdang Filage Lakukan Penanaman di Garut https://t.co/dUGNG6YFlu"
135,2023-01-17 08:10:06+00:00,PerumPerhutani,Perhutani Tutup Masa PKL Siswa SMKN 3 Garut https://t.co/uh340dLk05
136,2023-01-17 08:09:17+00:00,PerumPerhutani,IIK-Perhutani Berikan Bantuan Mushaf Al-Qur’an Kepada Yayasan Miftahul Ma’arif Di Indramayu https://t.co/C744xj5spm
137,2023-01-17 07:06:58+00:00,PerumPerhutani,Perhutani Bersama YKP3JS Jawa Tengah Serahkan Bantuan Dana Pendidikan Kepada Pelajar Berprestasi di Balapulang https://t.co/sCeuaZb4ve
138,2023-01-17 06:46:28+00:00,PerumPerhutani,Perhutani Bersama Stickpala Gelar Konsevasi Maraton 2023 di Wonosobo https://t.co/q9AGLbJd5m
139,2023-01-17 06:08:24+00:00,PerumPerhutani,Perkuat Sinergitas dan Kebersamaan Perhutani Bersama Stakeholders Gelar Diskusi Bangun Banyuwangi Lebih Baik https://t.co/aULnqNPs8x
140,2023-01-17 03:11:43+00:00,PerumPerhutani,"Bangun Sinergitas, Perhutani Bersama PLN Sepakat Sukseskan Program Listrik Desa di Banyuwangi https://t.co/2h8URBGy8K"
141,2023-01-17 02:08:34+00:00,PerumPerhutani,Perhutani Kediri Mengawali Pekerjaan di Tahun 2023 dengan Doa dan Santuni Anak Yatim https://t.co/WMjylaiQuY
142,2023-01-17 01:10:49+00:00,PerumPerhutani,Perhutani Divre Jatim Teken PKS dengan 5 Supervisor Tebu di Surabaya https://t.co/3yIFDo9kVI
143,2023-01-17 00:49:46+00:00,PerumPerhutani,"Bangun Sinergitas, Perhutani dan TN Alas Purwo Sepakat Kolaborasi Pengelolaan Hutan Bersama di Banyuwangi https://t.co/P6OtbdXrxP"
144,2023-01-16 23:48:12+00:00,PerumPerhutani,Perhutani Ngawi Lakukan Doa Bersama dan Santuni Warga Sekitar Hutan https://t.co/l7dzchhzrT
145,2023-01-16 23:31:38+00:00,PerumPerhutani,"Harlah Sekar ke-18, DPD Sekar Pasuruan Tanam Pohon dan Santuni Anak Yatim dan Lansia https://t.co/MkLqGD9AjN"
146,2023-01-16 23:04:08+00:00,PerumPerhutani,"Perkuat Sinersitas, Perhutani Bersama Pemkab. Banyuwangi Satukan Visi Penggunaan Kawasan Hutan di Banyuwangi https://t.co/Yby2iw65TH"
147,2023-01-16 22:36:06+00:00,PerumPerhutani,Perhutani Bersama MSP Mojokerto Berikan Edukasi kepada Petani Hutan di Mojokerto https://t.co/LlpSOHAPvy
148,2023-01-16 10:32:22+00:00,PerumPerhutani,Sekar DPD Majalengka dan Perhutani Berikan Sembako Kepada Masyarakat Dalam Rangka Harlah Sekar Ke-18 https://t.co/FsQmQ4SwQI
149,2023-01-16 10:26:57+00:00,PerumPerhutani,Perhutani Serahkan Bantuan Program TJSL Untuk Pengelola Wisata Panembongan di Kuningan https://t.co/Cky0pnUuJh
